Id,SalePrice
1902,153491.11393133018
1903,138450.0069026342
1904,120853.710853055
1905,179831.3385515947
1906,148842.87787620784
1907,203970.0523993722
1908,126129.11842347716
1909,131622.88247339398
1910,127992.1981585573
1911,187503.83040990247
1912,283539.88414095464
1913,135140.30749342905
1914,92963.4917760945
1915,245160.18646689426
1916,82522.76507163054
1917,243158.17693691136
1918,158754.4912661877
1919,168701.46038535936
1920,154854.91282862856
1921,393926.60312552145
1922,322989.92938682734
1923,178783.86420584048
1924,257537.4807841906
1925,200495.72474064777
1926,357060.60362045834
1927,139072.19859322056
1928,149906.61536395742
1929,127531.25957805842
1930,134804.14164597806
1931,131574.44147544994
1932,130286.42667274119
1933,142576.3789349294
1934,165832.8202124731
1935,155777.3740406855
1936,172401.95741168235
1937,183998.3594299719
1938,156870.83602867788
1939,233203.72260618556
1940,205581.13381630977
1941,167060.79207531168
1942,177653.8966002418
1943,217351.24810924975
1944,271849.513901067
1945,349534.0549907602
1946,218118.44609873436
1947,305077.01517668355
1948,299798.2485115757
1949,230132.5225524966
1950,198067.48325352915
1951,268569.80127365823
1952,235646.35919812467
1953,172423.82416420014
1954,193733.27374404523
1955,128536.83833901818
1956,248986.54832665922
1957,166937.99387232985
1958,290142.4898036235
1959,102604.39659655651
1960,110048.65430420199
1961,110377.88907576837
1962,122846.24584085081
1963,128653.5265637643
1964,112923.32127606266
1965,136694.80350149868
1966,160565.6031288832
1967,275488.21827205166
1968,352696.66120915714
1969,382989.81873418635
1970,405381.97824082314
1971,427705.3974152781
1972,336903.26364319964
1973,223976.0509644929
1974,271139.8021352736
1975,482639.8521123043
1976,262022.85169100793
1977,327398.4249683148
1978,321422.7131565856
1979,311245.61103947327
1980,224149.28068340156
1981,318798.1268826235
1982,225922.78218264217
1983,214973.40593092967
1984,166296.90354404593
1985,199833.13506612158
1986,201801.54329639437
1987,164077.87503296943
1988,159921.49346041368
1989,183257.6756511103
1990,188444.2133427297
1991,208308.15359193998
1992,193394.04373922735
1993,172177.3536373602
1994,220626.0174507479
1995,185404.02380609713
1996,247022.71303474024
1997,303857.75331638736
1998,310586.0674466075
1999,217226.57669918178
2000,267163.15228008066
2001,206245.59956920455
2002,228702.13392445774
2003,244961.2435148868
2004,242214.58074513465
2005,236744.96203114008
2006,225732.8786376379
2007,253121.9880114663
2008,199360.84505530828
2009,161734.03315409712
2010,199731.45516224208
2011,168406.17418223602
2012,181772.61624664997
2013,158412.99150490513
2014,166153.5272747543
2015,206242.3834307367
2016,163427.74168257893
2017,190770.60047382995
2018,118219.29876411792
2019,126720.06808544537
2020,134918.9073743212
2021,113284.50447158873
2022,212129.5744735273
2023,129748.13166858353
2024,201868.24013731096
2025,347058.5854032959
2026,177298.0788143235
2027,147816.22133036703
2028,167440.65997778735
2029,145056.7565255768
2030,284723.8517600529
2031,257920.16425112548
2032,255419.00321136063
2033,273443.24069538614
2034,160758.9590766119
2035,197546.993334663
2036,200091.77682606102
2037,202957.6144224512
2038,279430.8398661657
2039,217252.43118873105
2040,360327.0182150062
2041,296361.04404390045
2042,191020.98186144215
2043,178763.46095433348
2044,177207.1811632314
2045,223090.94107556227
2046,113907.02615010702
2047,133049.89153886435
2048,119936.03014315052
2049,116067.84888165725
2050,191505.67611290503
2051,101210.62214834001
2052,127162.65878496597
2053,139361.0992504094
2054,89593.8023960352
2055,145045.4095731854
2056,129059.06285768487
2057,122004.93037173085
2058,209215.34567518908
2059,131225.78845063943
2060,150961.93541194935
2061,187443.99773766383
2062,131681.31052006286
2063,119928.12638770397
2064,131471.66508893485
2065,131658.05510184178
2066,170647.41940252346
2067,111329.95724334437
2068,121593.28847396492
2069,90433.98503992705
2070,113999.74996640583
2071,95449.18733990238
2072,121384.41464803033
2073,135075.31905251287
2074,212005.33750841918
2075,163966.69298593036
2076,117354.08180186796
2077,140023.4220359612
2078,121052.75691973422
2079,142068.8402475619
2080,134760.8268260833
2081,138664.17972530852
2082,116227.42076888186
2083,123544.83136836537
2084,113325.58903215427
2085,120514.71819449816
2086,141192.36022108913
2087,122509.23854107865
2088,111146.6986910974
2089,98752.65135184888
2090,128162.71888968874
2091,94420.44924334268
2092,109625.19769972231
2093,122793.94150148508
2094,143617.26076392876
2095,122837.44529177883
2096,100312.42560133086
2097,112115.99450085952
2098,130582.0840151163
2099,65586.31862506657
2100,89801.49521048926
2101,96245.75470145699
2102,160035.97367627049
2103,105682.70561056213
2104,108163.20147171267
2105,119053.68010539995
2106,73440.441956509
2107,213648.67746287677
2108,124120.94234416063
2109,102730.75975348994
2110,119565.0426555497
2111,162676.7541556061
2112,127715.97726638599
2113,113286.69529256863
2114,131382.3419797629
2115,144696.7678940895
2116,109658.65239531212
2117,139111.0609392178
2118,97869.85623969632
2119,125590.39306263108
2120,106127.53078554658
2121,105168.90374959134
2122,110604.40057314372
2123,99119.08296920538
2124,165317.46029422586
2125,131376.38004169628
2126,146599.576986888
2127,155714.16458889176
2128,138674.95151144476
2129,122333.70610921658
2130,161014.4883952994
2131,154769.90760028406
2132,122970.34089733413
2133,139670.1238776803
2134,131886.7395225159
2135,109745.59814957024
2136,67715.14246265723
2137,125249.35925710502
2138,139058.84187978695
2139,165998.22605564326
2140,134717.82312931577
2141,144854.88671256448
2142,130882.45258712444
2143,123034.16080438867
2144,148946.49219264515
2145,134062.8386116305
2146,176493.54133427507
2147,157393.11024888477
2148,120119.62603862795
2149,137043.9314792628
2150,244360.04963865352
2151,139531.14203630257
2152,183293.9039565976
2153,147447.78308085963
2154,128752.29766693739
2155,157767.33089162965
2156,193788.2872310075
2157,225984.89996519728
2158,218319.4313187276
2159,194313.53543353666
2160,177701.07005490648
2161,233502.2940582501
2162,371479.7334979234
2163,319223.6278936629
2164,249742.98432691343
2165,163857.096188943
2166,137144.0696147969
2167,212249.38243195807
2168,183817.80177653016
2169,188545.13757059482
2170,210405.74879931184
2171,137742.57686858976
2172,128750.36510986974
2173,136306.32430033188
2174,212755.0609987603
2175,303054.0433115551
2176,293691.09732079535
2177,206504.29011351021
2178,227645.08150338524
2179,145413.14594487473
2180,164048.97506108816
2181,195476.4676893823
2182,211168.0237685923
2183,192409.04389389858
2184,132866.64070120463
2185,128661.19067811455
2186,148096.8435806384
2187,156929.90088671132
2188,144796.7670772225
2189,332933.34831476765
2190,67977.01016850902
2191,69468.59149748061
2192,109803.90745355538
2193,121892.72782010408
2194,105785.25517634896
2195,108569.97706805532
2196,98718.73917871715
2197,98781.48444729867
2198,167135.3045294087
2199,112113.44288681852
2200,137696.20803303394
2201,150343.69027372682
2202,195916.76385093905
2203,146229.53236466355
2204,145515.83878355395
2205,119778.37298929815
2206,148379.9188268333
2207,194279.2335159123
2208,211255.7653364133
2209,217391.85247381407
2210,128635.9977816441
2211,130513.67380091667
2212,129779.03979093251
2213,115088.66963306027
2214,130468.65808222878
2215,110537.84321459028
2216,141383.06572269727
2217,64015.289337028815
2218,91299.97834575389
2219,86796.45117868402
2220,95689.03101369234
2221,245160.18646689426
2222,212063.96628372007
2223,291232.85552448285
2224,197128.73630797342
2225,90909.9524670502
2226,156863.64641080442
2227,189405.35999672933
2228,250607.67785419675
2229,264504.5737991642
2230,129785.53324342048
2231,195684.85768641648
2232,177977.14109417153
2233,198121.01030885964
2234,253972.66530511132
2235,188977.57742376468
2236,296860.9134653744
2237,317500.3260461263
2238,157755.03673439904
2239,134724.09998179204
2240,161818.1582736143
2241,144654.471681161
2242,132405.91548965074
2243,122660.89930081394
2244,103062.60172685763
2245,99191.22392630167
2246,156113.47539864783
2247,134344.3815698418
2248,122493.9330170299
2249,118861.53338242338
2250,134302.2076809188
2251,256508.58929467222
2252,185451.6165511854
2253,141669.2007804275
2254,158902.750119912
2255,173095.08210753044
2256,176039.81552281042
2257,168764.43541012955
2258,177311.11440513952
2259,161170.43602672368
2260,199197.65085154425
2261,202738.33508586473
2262,212923.3726155894
2263,282075.32440205564
2264,760274.3663515064
2265,296016.17420037184
2266,302421.9851478858
2267,338894.7964582809
2268,388652.68560783414
2269,160882.1844772036
2270,196864.94593052298
2271,224972.23481451196
2272,199881.4817283627
2273,178365.09311840302
2274,181531.0907047437
2275,181718.4561365451
2276,191232.83273203747
2277,174598.80683481772
2278,134041.85409731412
2279,113305.88860617818
2280,125693.06249428938
2281,157618.6995658001
2282,185688.9304687704
2283,126981.93612242714
2284,125895.58218361893
2285,166186.8409578173
2286,122953.27979924458
2287,326274.2374516933
2288,258181.71137013484
2289,342680.21883092157
2290,391229.9752697564
2291,268360.92243769986
2292,432556.4848646991
2293,420709.51490908046
2294,353037.8491212103
2295,464398.8920571264
2296,337321.83465140406
2297,248352.11283860533
2298,317565.2598662162
2299,301179.6081095274
2300,316445.41286326194
2301,249034.32109599482
2302,220549.5086682222
2303,241355.68292907457
2304,241131.66216844047
2305,161660.09685450015
2306,163276.04568389477
2307,172596.75961544036
2308,223471.60778227996
2309,286981.8838984637
2310,214256.01389445594
2311,192954.34321364743
2312,176194.02257671228
2313,160371.66634841028
2314,186522.8690305156
2315,154604.23661445858
2316,159105.97282028236
2317,185221.2688744915
2318,154940.50230440346
2319,173079.92424032083
2320,178971.22670024863
2321,230663.7713158645
2322,166877.92106793082
2323,209688.13048250237
2324,177934.63548522026
2325,200941.549888184
2326,176037.4885161535
2327,183547.33269151137
2328,198535.33163750716
2329,167006.5531116844
2330,167325.96830791433
2331,307319.2462183792
2332,332733.1072445735
2333,281382.3216174885
2334,211442.73374605365
2335,248074.09312859847
2336,273633.78895752586
2337,208539.96036984268
2338,271218.34954523057
2339,237187.6596219527
2340,403969.93381274474
2341,221546.83593140315
2342,239533.05780568393
2343,204398.13379324574
2344,200541.4429481467
2345,230105.24644260146
2346,223254.0430104092
2347,200733.78939055162
2348,227368.9265269905
2349,141639.30576660566
2350,263143.0558922308
2351,258938.9946516396
2352,258451.9249023772
2353,196640.25607760187
2354,152138.53339255636
2355,171139.45757127198
2356,142372.78958682666
2357,187493.0084513169
2358,177908.73696707512
2359,147924.20565855654
2360,113889.54010155346
2361,132016.9832403521
2362,265761.6965195801
2363,134586.7059837149
2364,167715.25811208252
2365,224103.6919545056
2366,202711.347354261
2367,220615.64485265923
2368,203565.1055989163
2369,224888.1726333874
2370,142774.73566708126
2371,144272.5379363784
2372,193420.65487375387
2373,235540.21022873156
2374,253686.7019032339
2375,221433.01591407417
2376,266812.2775104309
2377,348555.46200094034
2378,155959.19081032716
2379,189253.58406298692
2380,156739.9282511405
2381,186453.66058286303
2382,202200.11563923085
2383,210591.1357674806
2384,225463.94645860197
2385,165701.76353335884
2386,155854.4741391247
2387,127977.45299245819
2388,75603.19634478737
2389,120767.84765500228
2390,134251.30892348356
2391,128230.6765760051
2392,119438.53264312165
2393,179425.33485451926
2394,155481.42485962747
2395,165065.36313418232
2396,148488.27999593908
2397,224086.7797345429
2398,129464.40613314058
2399,76397.75174692548
2400,73131.30383451596
2401,109794.79716270164
2402,129828.83442024891
2403,107702.82699144247
2404,139480.7353612543
2405,161705.074555247
2406,146851.85125445944
2407,122730.16423986838
2408,127243.48519167659
2409,124168.95245176913
2410,164110.1718587555
2411,124667.51006257781
2412,151184.6040834529
2413,130456.16299227045
2414,133861.39341556304
2415,105843.89697059867
2416,146965.0266559856
2417,131686.96522653033
2418,118571.59770529263
2419,108073.17051304785
2420,121806.72158055526
2421,118785.61082290756
2422,150959.5027284064
2423,117275.38130399276
2424,147155.4035709523
2425,193332.65949707938
2426,121792.48032993132
2427,130200.18030646924
2428,182546.10014513112
2429,121919.23949315905
2430,145089.99656442538
2431,120908.07790503836
2432,125317.15813394525
2433,127434.20883010843
2434,130304.05886264774
2435,137758.9698446797
2436,100381.05919762792
2437,109235.75060894247
2438,125580.47136442379
2439,110858.62004753624
2440,128849.26579881451
2441,116186.48086538643
2442,103321.38896319113
2443,116182.9377503124
2444,122790.71546492347
2445,86352.82609833978
2446,114404.64535147944
2447,199766.5001496833
2448,139812.64618154225
2449,106128.81328876823
2450,153512.47690962875
2451,112478.579803065
2452,199953.26804546747
2453,89041.91609802838
2454,108201.25245981432
2455,114809.86009582411
2456,132016.41046328316
2457,115963.51164182543
2458,127762.002773128
2459,110837.9808213417
2460,133961.71813750788
2461,114140.24291712805
2462,118736.93803108808
2463,113082.37129491058
2464,165806.34624416917
2465,137524.48242192366
2466,113259.86278543605
2467,149448.6926207358
2468,100061.07405816636
2469,102778.70405159942
2470,193436.00932414277
2471,188448.84789705422
2472,155763.52826216776
2473,111604.69443128773
2474,106204.73699888906
2475,217844.78684558065
2476,125671.93542519008
2477,154766.21345585774
2478,153441.25172342983
2479,113333.24094646175
2480,138658.52445014069
2481,125788.23983669752
2482,136290.772098507
2483,117385.56070676417
2484,116535.33142483246
2485,119944.72422087226
2486,140097.1314440719
2487,196897.80868390627
2488,158310.00590286104
2489,153689.28534742567
2490,133132.20888295732
2491,90100.90074019191
2492,160468.15836305302
2493,140027.6104688443
2494,174542.04992444918
2495,115077.95115601404
2496,198768.3004416046
2497,162366.31657198188
2498,110460.94760766816
2499,93177.04750298102
2500,123668.92378155017
2501,133706.58034216953
2502,141045.3325965209
2503,100648.68076756815
2504,219964.27394553818
2505,199265.19129003474
2506,239453.3764407913
2507,276688.98710521177
2508,242686.30348751208
2509,210555.32306227685
2510,226189.36256122903
2511,182796.55023410975
2512,197129.18587437816
2513,190866.76535389663
2514,259179.16542983308
2515,141995.65108447894
2516,159439.36846668393
2517,131952.4681055449
2518,154748.2653645104
2519,206304.22530127192
2520,201068.67033314804
2521,189389.0415170332
2522,206280.67330199733
2523,131851.79490161745
2524,132522.5647474122
2525,140974.73790664136
2526,124958.81524776582
2527,126850.84914232756
2528,124701.5752474081
2529,118948.08860391668
2530,100888.77612127826
2531,241254.52430399795
2532,205213.43452005324
2533,188440.2555625791
2534,237805.72884647927
2535,299038.58308634564
2536,222754.07767908773
2537,268622.1905469442
2538,175239.30958244152
2539,189120.91092260642
2540,159589.44889366836
2541,175991.85624259507
2542,135880.18487877405
2543,137814.12653757463
2544,103163.15398656602
2545,137125.11038765064
2546,145794.8636278876
2547,146434.98986852818
2548,95168.61165516604
2549,135581.8710249969
2550,2021131.4399164955
2551,139827.12797917018
2552,112525.90342911423
2553,67422.9658214647
2554,97233.3059438397
2555,130224.31763977796
2556,98550.42245076378
2557,103553.09273763609
2558,150536.65154198935
2559,122011.8744530916
2560,132036.97444608872
2561,143027.80928066687
2562,130629.66542380057
2563,134318.84627863762
2564,166819.79197758043
2565,119654.7446712399
2566,116124.76546162709
2567,129108.97816626816
2568,201096.0671189691
2569,209136.98581094723
2570,127986.48046576971
2571,153932.58124071636
2572,187302.58658656268
2573,256393.98615570756
2574,246187.10973660444
2575,133427.21209322955
2576,122590.12571016572
2577,131769.60882525405
2578,101094.61567865306
2579,68621.83185675227
2580,100215.85115352052
2581,128413.24482817133
2582,120237.85510680663
2583,249621.13695996764
2584,174621.38311495548
2585,156388.69661005095
2586,223812.37430170664
2587,208188.52181799893
2588,224592.3515928846
2589,158529.60683747122
2590,197308.53102225263
2591,203427.13513822854
2592,203518.40100545794
2593,232309.84046553625
2594,186604.49757689872
2595,210152.92188129495
2596,290245.2258358358
2597,163744.75834256262
2598,230961.43601511203
2599,348460.3907456628
2600,200045.28188668503
2601,137272.33604612545
2602,91271.62468558108
2603,102580.11506834919
2604,96900.02908875882
2605,89583.12519751138
2606,140337.76750536502
2607,216761.51337635037
2608,242541.9333838902
2609,138203.17352502194
2610,124408.2774400029
2611,177580.48779534892
2612,143584.16081508482
2613,135217.17884174848
2614,128902.43840518012
2615,155111.24910110817
2616,152433.3748801973
2617,158578.36763819365
2618,315219.4357473087
2619,228913.25839628524
2620,166241.82274407116
2621,170929.37755588966
2622,168035.27575407398
2623,245982.42655025923
2624,239251.73821587366
2625,312427.1800050966
2626,159626.33999818598
2627,194833.10256941748
2628,365602.2131528195
2629,432347.4693213076
2630,294178.11447009986
2631,438625.07763018715
2632,356542.4985349411
2633,308467.8748848805
2634,392094.4110957738
2635,165415.33547724597
2636,199987.46777574802
2637,189692.0091842714
2638,229199.3204288338
2639,171852.2527899853
2640,167852.0901426582
2641,93865.29706424187
2642,186647.47042605528
2643,122869.24352201454
2644,119010.199478638
2645,125103.42925218109
2646,120407.83270053151
2647,126253.35527648273
2648,147609.78628472792
2649,125085.13644324489
2650,154408.01212087966
2651,137389.6117628823
2652,367768.901967583
2653,266866.49481505115
2654,224423.39753615562
2655,368812.0633384265
2656,308689.25738631777
2657,324051.5037070206
2658,274582.96600621863
2659,247493.53361047863
2660,279192.2622776691
2661,345175.3180621676
2662,357151.2309878385
2663,281229.80704705213
2664,271873.08565190015
2665,293969.0209768495
2666,283317.8199555425
2667,156149.84157418323
2668,180837.67296992085
2669,173960.81408339716
2670,250605.30507203052
2671,180005.98328015552
2672,178496.19492395403
2673,195780.4538933295
2674,197073.4195439602
2675,166531.8807106136
2676,183492.69104848086
2677,170011.10191737502
2678,222770.02586556412
2679,241508.631080013
2680,245555.6743096185
2681,329469.09377199743
2682,280602.17223340616
2683,401403.16998679587
2684,257124.43067984277
2685,269531.23553085705
2686,247219.5033535154
2687,302629.9465629256
2688,233921.0649404959
2689,214372.37945477932
2690,435009.3489098338
2691,159203.08630369237
2692,150849.09314207287
2693,203864.86116602417
2694,162625.9515880078
2695,187325.81276432128
2696,181067.58175657064
2697,171540.25630222325
2698,173871.53581011202
2699,174895.09753228995
2700,162300.46619288533
2701,150483.48763978574
2702,118199.66398907476
2703,102312.28350478636
2704,129104.47502885359
2705,124494.66031322414
2706,124106.13913775585
2707,126124.57291611651
2708,137549.28835071143
2709,121930.97351452739
2710,125115.20467581617
2711,276616.7097850973
2712,305747.8733422028
2713,175878.92231754892
2714,163407.4263512012
2715,151444.52633564876
2716,163112.147253486
2717,204046.4757476513
2718,237047.29258920706
2719,178174.73364107014
2720,189731.34881817267
2721,130495.57111380497
2722,132002.86646430055
2723,152649.1282276582
2724,128659.19896773223
2725,135856.1979142049
2726,141577.4685505902
2727,184295.26667970576
2728,151187.91685948166
2729,129592.57590994833
2730,141705.78724040874
2731,138988.82649921914
2732,126144.19862816067
2733,142113.56590798468
